=== BAI 6 - UOC LUONG GOC ROLL / PITCH / YAW ===
Cam bien: MPU6500 | 100Hz | Kalman Filter
Time_ms,Roll_Accel,Pitch_Accel,Roll_Gyro,Pitch_Gyro,Yaw_Gyro,Roll_KF,Pitch_KF,Yaw_KF
32110,-0.05,0.08,0.91,0.71,47.86,0.03,-0.01,47.86
32120,0.62,0.09,0.91,0.71,48.01,0.05,-0.01,48.01
32130,-0.35,0.47,0.91,0.71,48.16,0.04,0.01,48.16
32140,0.00,-0.36,0.91,0.71,48.31,0.04,-0.00,48.31
32150,-0.38,0.08,0.91,0.71,48.46,0.02,0.00,48.46
32160,-0.05,-0.35,0.91,0.71,48.61,0.02,-0.01,48.61
32170,-0.18,0.22,0.91,0.71,48.76,0.01,-0.00,48.76
32180,0.23,-0.15,0.91,0.72,48.91,0.02,-0.00,48.91
32190,0.22,-0.21,0.91,0.72,49.06,0.03,-0.01,49.06
32200,-0.39,0.12,0.91,0.72,49.21,0.01,-0.01,49.21
32210,0.57,-0.01,0.91,0.72,49.37,0.03,-0.01,49.37
32220,0.56,0.30,0.91,0.72,49.52,0.05,0.00,49.52
32230,0.24,0.34,0.92,0.72,49.67,0.06,0.01,49.67
32240,0.41,-0.27,0.92,0.72,49.82,0.06,0.00,49.82
32250,-0.22,0.13,0.92,0.72,49.97,0.06,0.01,49.97
32260,0.49,-0.15,0.92,0.72,50.12,0.07,0.00,50.12
32270,0.03,-0.27,0.92,0.72,50.27,0.07,-0.01,50.27
32280,0.09,-0.28,0.92,0.72,50.42,0.07,-0.01,50.42
32290,-0.30,0.10,0.92,0.72,50.57,0.06,-0.01,50.57
32300,-0.29,-0.09,0.92,0.72,50.72,0.05,-0.01,50.72
32310,-0.19,0.26,0.92,0.72,50.87,0.04,-0.00,50.87
32320,-0.46,-0.45,0.92,0.72,51.02,0.03,-0.02,51.02
32330,0.47,-0.16,0.92,0.72,51.18,0.04,-0.02,51.18
32340,0.38,0.05,0.92,0.72,51.33,0.05,-0.02,51.33
32350,0.03,0.12,0.92,0.72,51.48,0.05,-0.01,51.48
32360,0.04,-0.52,0.92,0.72,51.63,0.05,-0.03,51.63
32370,0.29,-0.44,0.92,0.73,51.78,0.06,-0.04,51.78
32380,-0.40,-0.07,0.92,0.72,51.93,0.04,-0.04,51.93
32390,0.21,-0.85,0.92,0.72,52.08,0.05,-0.07,52.08
32400,-0.33,-0.13,0.92,0.73,52.23,0.04,-0.07,52.23
32410,0.23,0.18,0.92,0.73,52.38,0.04,-0.06,52.38
32420,-0.37,0.37,0.92,0.73,52.53,0.03,-0.05,52.53
32430,-0.01,-0.03,0.92,0.73,52.68,0.03,-0.05,52.68
32440,0.25,-0.16,0.92,0.73,52.84,0.03,-0.06,52.84
32450,0.45,0.21,0.93,0.73,52.99,0.05,-0.05,52.99
32460,0.39,0.53,0.93,0.73,53.14,0.06,-0.03,53.14
32470,0.14,0.20,0.93,0.73,53.29,0.06,-0.02,53.29
32480,-0.02,0.07,0.93,0.73,53.44,0.06,-0.02,53.44
32490,0.23,-0.61,0.93,0.73,53.59,0.06,-0.04,53.59
32500,0.19,0.15,0.93,0.73,53.74,0.07,-0.03,53.74
32510,-0.32,0.44,0.93,0.73,53.89,0.06,-0.02,53.89
32520,-0.15,-0.04,0.93,0.73,54.04,0.05,-0.02,54.04
32530,-0.12,0.12,0.93,0.73,54.19,0.04,-0.02,54.19
32540,-0.59,-0.48,0.93,0.73,54.34,0.02,-0.03,54.34
32550,-0.15,0.00,0.93,0.73,54.49,0.02,-0.03,54.49
32560,-0.75,0.24,0.93,0.73,54.64,-0.00,-0.02,54.64
32570,-0.10,-0.12,0.93,0.73,54.79,-0.01,-0.02,54.79
32580,0.37,0.25,0.93,0.73,54.94,0.00,-0.02,54.94
32590,0.19,-0.26,0.93,0.73,55.09,0.01,-0.03,55.09
32600,-0.11,-0.24,0.93,0.73,55.24,0.01,-0.03,55.24
32610,-0.11,0.17,0.93,0.73,55.39,0.00,-0.03,55.39
32620,0.08,0.23,0.93,0.73,55.54,0.00,-0.02,55.54
32630,0.30,-0.02,0.93,0.73,55.70,0.01,-0.02,55.70
32640,0.45,0.11,0.93,0.73,55.85,0.03,-0.01,55.85
32650,0.32,-0.15,0.93,0.74,56.00,0.03,-0.02,56.00
32660,-0.50,0.40,0.93,0.73,56.15,0.02,-0.01,56.15
32670,-0.13,-0.09,0.94,0.73,56.30,0.01,-0.01,56.30
32680,0.62,0.04,0.94,0.74,56.45,0.03,-0.01,56.45
32690,0.44,-0.32,0.94,0.74,56.60,0.05,-0.02,56.60
32700,-0.11,0.23,0.94,0.74,56.75,0.04,-0.01,56.75
32710,-0.08,0.38,0.94,0.74,56.90,0.04,0.00,56.90
32720,0.44,-0.34,0.94,0.74,57.05,0.05,-0.01,57.05
32730,0.27,0.27,0.94,0.74,57.20,0.06,0.00,57.20
32740,0.02,0.09,0.94,0.74,57.35,0.06,0.00,57.35
32750,0.19,0.11,0.94,0.74,57.50,0.06,0.01,57.50
32760,-0.65,0.25,0.94,0.74,57.65,0.04,0.01,57.65
32770,0.35,-0.21,0.94,0.74,57.80,0.05,0.01,57.80
32780,-0.04,-0.12,0.94,0.74,57.95,0.05,0.01,57.95
32790,-0.02,-0.33,0.94,0.74,58.10,0.04,-0.00,58.10
32800,0.06,-0.78,0.94,0.74,58.25,0.05,-0.03,58.25
32810,-0.04,-0.21,0.94,0.74,58.41,0.04,-0.03,58.41
32820,0.22,0.33,0.94,0.74,58.56,0.05,-0.02,58.56
32830,-0.06,0.10,0.94,0.74,58.71,0.04,-0.02,58.71
32840,-0.02,0.17,0.94,0.74,58.86,0.04,-0.01,58.86
32850,-0.78,0.32,0.95,0.75,59.01,0.02,-0.00,59.01
32860,-0.25,0.03,0.95,0.75,59.16,0.01,0.00,59.16
32870,0.38,0.34,0.95,0.75,59.31,0.02,0.01,59.31
32880,-0.19,0.16,0.95,0.75,59.46,0.01,0.02,59.46
32890,0.31,0.00,0.95,0.75,59.61,0.02,0.02,59.61
32900,0.01,-0.69,0.95,0.75,59.76,0.02,-0.00,59.76
32910,0.13,-0.27,0.95,0.75,59.91,0.03,-0.01,59.91
32920,0.24,0.54,0.95,0.75,60.06,0.03,0.01,60.06
32930,0.46,-0.45,0.95,0.75,60.21,0.05,-0.01,60.21
32940,0.52,-0.06,0.95,0.75,60.37,0.06,-0.01,60.37
32950,0.19,0.07,0.95,0.75,60.52,0.06,-0.01,60.52
32960,-0.36,-0.36,0.95,0.75,60.67,0.05,-0.02,60.67
32970,-0.33,-0.12,0.95,0.75,60.82,0.04,-0.02,60.82
32980,-0.11,-0.40,0.95,0.75,60.97,0.04,-0.03,60.97
32990,-0.22,0.00,0.96,0.75,61.12,0.03,-0.03,61.12
33000,0.47,0.08,0.96,0.75,61.20,0.04,-0.03,61.20
33010,-0.41,0.24,0.96,0.76,61.20,0.03,-0.02,61.20
33020,0.04,-0.03,0.96,0.75,61.20,0.03,-0.02,61.20
33030,-0.56,-0.44,0.96,0.75,61.20,0.01,-0.04,61.20
33040,-0.17,0.59,0.96,0.75,61.20,0.01,-0.02,61.20
33050,0.24,0.61,0.96,0.75,61.20,0.01,0.00,61.20
33060,0.11,-0.17,0.96,0.75,61.20,0.02,-0.00,61.20
33070,0.19,0.09,0.96,0.75,61.20,0.02,-0.00,61.20
33080,-0.23,-0.43,0.96,0.75,61.21,0.01,-0.02,61.21
33090,0.47,0.19,0.96,0.75,61.21,0.03,-0.01,61.21
33100,0.40,-0.32,0.96,0.75,61.21,0.04,-0.02,61.21
33110,0.21,-0.16,0.97,0.75,61.21,0.05,-0.02,61.21
33120,1.03,0.33,0.97,0.76,61.21,0.08,-0.01,61.21
33130,0.30,-0.05,0.97,0.76,61.21,0.08,-0.01,61.21
33140,0.15,0.03,0.97,0.76,61.21,0.09,-0.01,61.21
33150,-0.34,-0.00,0.97,0.76,61.21,0.07,-0.01,61.21
33160,-0.28,-0.30,0.97,0.76,61.21,0.06,-0.02,61.21
33170,-0.07,0.80,0.97,0.76,61.21,0.06,0.01,61.21
33180,-0.50,0.32,0.97,0.76,61.21,0.04,0.01,61.21
33190,-0.04,-0.09,0.97,0.76,61.21,0.04,0.01,61.21
33200,0.09,0.12,0.97,0.76,61.21,0.04,0.01,61.21
33210,0.73,0.43,0.97,0.76,61.21,0.06,0.03,61.21
33220,0.58,0.41,0.97,0.76,61.21,0.08,0.04,61.21
33230,-0.39,0.10,0.97,0.76,61.21,0.06,0.04,61.21
33240,0.25,0.12,0.97,0.76,61.22,0.07,0.04,61.22
33250,0.76,0.03,0.97,0.76,61.22,0.09,0.05,61.22
33260,-0.09,-0.09,0.97,0.76,61.22,0.09,0.04,61.22
33270,0.04,0.00,0.97,0.76,61.22,0.08,0.04,61.22
33280,-0.26,0.52,0.97,0.76,61.22,0.07,0.06,61.22
33290,-0.09,0.15,0.97,0.76,61.22,0.07,0.06,61.22
33300,-0.18,0.10,0.97,0.77,61.22,0.06,0.06,61.22
33310,-0.30,-0.26,0.97,0.77,61.22,0.05,0.06,61.22
33320,-0.14,-0.28,0.98,0.77,61.22,0.05,0.05,61.22
33330,0.07,0.40,0.98,0.77,61.22,0.05,0.06,61.22
33340,0.13,0.06,0.98,0.77,61.22,0.05,0.06,61.22
33350,0.28,0.12,0.98,0.77,61.22,0.06,0.06,61.22
33360,0.41,-0.18,0.98,0.77,61.22,0.07,0.05,61.22
33370,-0.01,0.07,0.98,0.77,61.23,0.06,0.05,61.23
33380,-0.05,0.15,0.98,0.77,61.23,0.06,0.06,61.23
33390,-0.14,-0.38,0.98,0.77,61.23,0.05,0.04,61.23
33400,-0.40,-0.12,0.98,0.77,61.23,0.04,0.04,61.23
33410,-0.10,-0.31,0.98,0.77,61.23,0.03,0.03,61.23
33420,0.12,-0.28,0.98,0.77,61.23,0.04,0.02,61.23
33430,-0.31,0.37,0.98,0.77,61.23,0.03,0.03,61.23
33440,0.49,0.43,0.98,0.77,61.23,0.04,0.04,61.23
33450,-0.40,-0.47,0.98,0.77,61.23,0.03,0.03,61.23
33460,0.44,-0.05,0.98,0.77,61.23,0.04,0.03,61.23
33470,-0.20,0.07,0.98,0.77,61.23,0.03,0.03,61.23
33480,-0.35,0.65,0.98,0.77,61.23,0.02,0.05,61.23
33490,-0.50,0.15,0.98,0.77,61.23,0.01,0.05,61.23
33500,0.43,0.24,0.98,0.77,61.23,0.02,0.06,61.23
33510,0.47,-0.56,0.98,0.77,61.23,0.03,0.04,61.23
33520,0.53,0.52,0.98,0.77,61.23,0.05,0.05,61.23
33530,0.20,0.46,0.98,0.77,61.24,0.05,0.07,61.24
33540,-0.02,0.15,0.98,0.77,61.24,0.05,0.07,61.24
33550,0.39,0.12,0.98,0.77,61.24,0.06,0.07,61.24
33560,0.11,-0.13,0.98,0.77,61.24,0.06,0.06,61.24
33570,-0.48,0.45,0.99,0.77,61.24,0.04,0.08,61.24
33580,0.67,-0.27,0.98,0.78,61.24,0.06,0.07,61.24
33590,0.06,0.36,0.99,0.78,61.24,0.06,0.08,61.24
33600,0.23,0.31,0.99,0.78,61.24,0.07,0.09,61.24
33610,-0.03,0.29,0.99,0.78,61.24,0.07,0.10,61.24
33620,0.22,0.39,0.99,0.78,61.24,0.07,0.10,61.24
33630,0.28,-0.50,0.99,0.78,61.24,0.08,0.09,61.24
33640,-0.28,0.23,0.99,0.78,61.24,0.07,0.09,61.24
33650,-0.21,0.12,0.99,0.78,61.24,0.06,0.09,61.24
33660,-0.52,-0.35,0.99,0.78,61.24,0.04,0.08,61.24
33670,-0.14,0.05,0.99,0.78,61.24,0.04,0.08,61.24
33680,0.09,0.51,0.99,0.78,61.24,0.04,0.09,61.24
33690,-0.10,0.11,0.99,0.78,61.24,0.04,0.10,61.24
33700,0.87,0.06,1.00,0.78,61.25,0.06,0.10,61.25
33710,-0.01,-0.49,1.00,0.78,61.25,0.06,0.08,61.25
33720,-0.17,0.49,1.00,0.78,61.25,0.05,0.09,61.25
33730,0.09,-0.50,1.00,0.78,61.25,0.05,0.07,61.25
33740,-0.04,0.70,1.00,0.78,61.25,0.05,0.09,61.25
33750,-0.88,0.09,1.00,0.79,61.25,0.02,0.09,61.25
33760,0.22,-0.48,1.00,0.79,61.25,0.03,0.08,61.25
33770,-0.13,-0.00,1.00,0.79,61.25,0.02,0.08,61.25
33780,-0.19,-0.13,1.00,0.79,61.25,0.02,0.07,61.25
33790,0.89,0.09,1.00,0.79,61.25,0.04,0.07,61.25
33800,0.19,-0.14,1.00,0.79,61.25,0.05,0.07,61.25
33810,-0.07,-0.05,1.00,0.79,61.25,0.05,0.06,61.25
33820,0.15,0.33,1.01,0.79,61.25,0.05,0.07,61.25
33830,-0.51,-0.35,1.01,0.79,61.26,0.03,0.06,61.26
33840,0.11,0.62,1.01,0.79,61.26,0.04,0.08,61.26
33850,-0.29,0.06,1.01,0.79,61.26,0.03,0.08,61.26
33860,-0.26,0.08,1.01,0.79,61.26,0.02,0.08,61.26
33870,-0.22,-0.19,1.01,0.79,61.26,0.01,0.07,61.26
33880,0.21,-0.34,1.01,0.79,61.26,0.02,0.06,61.26
33890,-0.17,-0.43,1.01,0.79,61.26,0.01,0.04,61.26
33900,-0.59,-0.35,1.01,0.79,61.26,-0.01,0.03,61.26
33910,0.36,0.12,1.01,0.79,61.26,0.00,0.03,61.26
33920,-0.14,0.21,1.01,0.79,61.26,-0.00,0.04,61.26
33930,0.18,0.03,1.02,0.79,61.26,0.00,0.04,61.26
33940,0.07,0.51,1.02,0.79,61.26,0.01,0.05,61.26
33950,0.11,0.12,1.02,0.79,61.27,0.01,0.06,61.27
33960,-0.24,0.46,1.02,0.79,61.27,0.00,0.07,61.27
33970,0.07,-0.45,1.02,0.80,61.27,0.00,0.05,61.27
33980,0.19,0.12,1.02,0.80,61.27,0.01,0.05,61.27
33990,-0.63,-0.24,1.02,0.80,61.27,-0.01,0.05,61.27
34000,-0.07,-0.05,1.02,0.80,61.27,-0.01,0.05,61.27
34010,0.03,-0.15,1.02,0.80,61.27,-0.02,0.04,61.27
34020,0.50,-0.19,1.02,0.80,61.27,-0.00,0.03,61.27
34030,0.04,0.00,1.02,0.80,61.27,-0.00,0.03,61.27
34040,0.47,-0.10,1.02,0.80,61.28,0.02,0.03,61.28
34050,0.04,-0.02,1.02,0.80,61.28,0.02,0.02,61.28
34060,0.27,-0.21,1.02,0.80,61.28,0.02,0.02,61.28
34070,-0.13,-0.38,1.02,0.80,61.28,0.02,0.01,61.28
34080,0.32,-0.02,1.02,0.80,61.28,0.03,0.00,61.28
34090,-0.08,0.01,1.02,0.80,61.28,0.02,0.00,61.28
34100,0.20,0.21,1.02,0.80,61.28,0.03,0.01,61.28
34110,-0.10,-0.36,1.02,0.80,61.28,0.02,-0.00,61.28
34120,0.56,-0.27,1.02,0.80,61.28,0.04,-0.01,61.28
34130,-0.39,0.42,1.02,0.80,61.28,0.03,0.00,61.28
34140,-0.06,0.42,1.02,0.80,61.29,0.02,0.01,61.29
34150,-0.39,-0.09,1.02,0.80,61.29,0.01,0.01,61.29
34160,0.00,0.02,1.02,0.80,61.29,0.01,0.01,61.29
34170,-0.17,-0.09,1.03,0.80,61.29,0.01,0.01,61.29
34180,0.22,0.09,1.03,0.80,61.29,0.01,0.01,61.29
34190,-0.13,0.27,1.03,0.80,61.29,0.01,0.02,61.29
34200,0.33,0.63,1.03,0.80,61.29,0.02,0.04,61.29
34210,-0.29,0.07,1.03,0.80,61.29,0.01,0.04,61.29
34220,0.72,0.15,1.03,0.81,61.29,0.03,0.04,61.29
34230,0.03,0.03,1.03,0.81,61.29,0.03,0.04,61.29
34240,0.01,0.16,1.03,0.81,61.29,0.03,0.05,61.29
34250,0.15,0.42,1.03,0.81,61.29,0.03,0.06,61.29
34260,0.77,-0.17,1.03,0.81,61.29,0.05,0.05,61.29
34270,-0.01,0.30,1.03,0.81,61.29,0.05,0.06,61.29
34280,0.40,0.20,1.03,0.81,61.30,0.06,0.06,61.30
34290,0.09,0.20,1.03,0.81,61.30,0.06,0.07,61.30
34300,0.21,-0.56,1.03,0.81,61.30,0.07,0.05,61.30
34310,-0.02,-0.30,1.03,0.81,61.30,0.07,0.04,61.30
34320,0.38,0.00,1.03,0.81,61.30,0.08,0.04,61.30
34330,0.47,-0.17,1.03,0.81,61.30,0.09,0.03,61.30
34340,0.51,0.29,1.03,0.81,61.30,0.10,0.04,61.30
34350,0.61,0.08,1.03,0.81,61.30,0.12,0.04,61.30
34360,-0.18,-0.33,1.03,0.81,61.30,0.11,0.03,61.30
34370,-0.00,-0.24,1.04,0.82,61.30,0.11,0.02,61.30
34380,-0.22,0.43,1.04,0.82,61.30,0.10,0.03,61.30
34390,-0.15,-0.08,1.04,0.82,61.30,0.09,0.03,61.30
34400,-0.14,0.17,1.04,0.82,61.30,0.08,0.04,61.30
34410,-0.15,-0.26,1.04,0.82,61.30,0.08,0.03,61.30
34420,-0.65,-0.30,1.04,0.82,61.30,0.05,0.02,61.30
34430,-0.07,0.12,1.04,0.82,61.31,0.05,0.02,61.31
34440,0.01,-0.17,1.04,0.82,61.31,0.05,0.02,61.31
34450,-0.29,-0.38,1.04,0.82,61.31,0.04,0.00,61.31
34460,0.15,0.18,1.04,0.82,61.31,0.04,0.01,61.31
34470,0.24,0.32,1.04,0.82,61.31,0.05,0.02,61.31
34480,-0.76,0.33,1.04,0.82,61.31,0.02,0.03,61.31
34490,0.05,0.28,1.04,0.82,61.31,0.03,0.04,61.31
34500,0.03,0.09,1.04,0.82,61.31,0.03,0.04,61.31
34510,0.18,-0.07,1.04,0.83,61.31,0.03,0.03,61.31
34520,0.19,-0.15,1.04,0.83,61.31,0.03,0.03,61.31
34530,-0.18,0.21,1.04,0.83,61.31,0.03,0.04,61.31
34540,0.17,0.40,1.05,0.83,61.31,0.03,0.05,61.31
34550,-0.24,0.15,1.05,0.83,61.32,0.02,0.05,61.32
34560,0.36,0.20,1.05,0.83,61.32,0.03,0.05,61.32
34570,0.03,-0.24,1.05,0.83,61.32,0.03,0.05,61.32
34580,-0.02,-0.31,1.05,0.83,61.32,0.03,0.04,61.32
34590,-0.16,-0.00,1.05,0.83,61.32,0.02,0.04,61.32
34600,-0.06,0.54,1.05,0.83,61.32,0.02,0.05,61.32
34610,0.14,0.19,1.05,0.83,61.32,0.03,0.05,61.32
34620,0.30,0.22,1.05,0.83,61.32,0.03,0.06,61.32
34630,-0.12,0.29,1.05,0.83,61.32,0.03,0.07,61.32
34640,0.01,-0.59,1.05,0.83,61.32,0.03,0.05,61.32
34650,-0.06,-0.28,1.05,0.83,61.32,0.02,0.04,61.32
34660,-0.14,0.46,1.05,0.84,61.32,0.02,0.05,61.32
34670,0.13,0.42,1.05,0.84,61.32,0.02,0.06,61.32
34680,0.06,0.29,1.05,0.84,61.32,0.02,0.07,61.32
34690,0.27,0.12,1.05,0.84,61.33,0.03,0.07,61.33
34700,0.22,0.16,1.05,0.84,61.33,0.04,0.08,61.33
34710,0.10,0.12,1.05,0.84,61.33,0.04,0.08,61.33
34720,-0.02,0.16,1.05,0.84,61.33,0.04,0.08,61.33
34730,-0.66,-0.32,1.05,0.84,61.33,0.02,0.07,61.33
34740,-0.42,-0.31,1.05,0.84,61.33,0.00,0.06,61.33
34750,0.30,0.05,1.05,0.84,61.33,0.01,0.06,61.33
34760,-0.02,0.19,1.05,0.84,61.33,0.01,0.06,61.33
34770,0.68,0.68,1.05,0.84,61.33,0.03,0.08,61.33
34780,-0.08,0.07,1.05,0.84,61.33,0.03,0.08,61.33
34790,0.23,0.20,1.05,0.84,61.33,0.03,0.09,61.33
34800,0.34,-0.47,1.05,0.84,61.33,0.04,0.07,61.33
34810,0.40,-0.21,1.06,0.84,61.33,0.05,0.06,61.33
34820,-0.25,-0.09,1.06,0.84,61.33,0.04,0.06,61.33
34830,-0.39,0.07,1.06,0.85,61.33,0.03,0.06,61.33
34840,-0.56,-0.51,1.06,0.85,61.33,0.01,0.04,61.33
34850,0.29,0.17,1.06,0.85,61.33,0.02,0.05,61.33
34860,-0.90,-0.01,1.06,0.85,61.33,-0.01,0.04,61.33
34870,0.14,-0.15,1.06,0.85,61.33,-0.00,0.04,61.33
34880,-0.72,-0.28,1.06,0.85,61.33,-0.03,0.03,61.33
34890,0.14,-0.26,1.06,0.85,61.33,-0.02,0.02,61.33
34900,0.43,-0.14,1.06,0.85,61.34,-0.01,0.01,61.34
34910,0.62,0.02,1.06,0.85,61.34,0.01,0.01,61.34
34920,-0.38,0.33,1.06,0.85,61.34,0.00,0.02,61.34
34930,0.54,-0.22,1.07,0.85,61.34,0.02,0.02,61.34
34940,-0.23,-0.11,1.07,0.85,61.34,0.01,0.01,61.34
34950,-0.27,-0.10,1.07,0.85,61.34,0.01,0.01,61.34
34960,-0.23,-0.08,1.07,0.85,61.34,-0.00,0.00,61.34
34970,-0.13,0.34,1.07,0.85,61.34,-0.01,0.01,61.34
34980,0.60,-0.19,1.07,0.85,61.34,0.01,0.01,61.34
34990,0.23,-0.12,1.07,0.85,61.34,0.02,0.00,61.34
# --- TOM TAT ---
# So mau: 3500 | Thoi gian: 35.0s | Fs: 100Hz
# Phase: 0-3s=yen, 3-5s=roll tang len 45, 5-15s=giu roll 45, 15-17s=ve 0
# Phase: 20-22s=pitch tang 30, 22-27s=giu, 27-29s=ve 0
# Phase: 29-35s=xoay Yaw (drift ro)
